paragrafnummer,token,msd,lemma,lex,sense,complemgram,compwf,sentimentclass,deprel,sentimentval,category
108,mig,PN.UTR.SIN.DEF.OBJ,|jag|förvänta sig:09|,|jag..pn.1|förvänta_sig..vbm.1:09|,|jag..1:-1.000|förvänta..1:09:-1.000|,|,|,,OO,-1,egna meningar
108,.,MAD,|,|,|,|,|,,IP,-1,egna meningar
109,Jag,PN.UTR.SIN.DEF.SUB,|jag|,|jag..pn.1|,|jag..1:-1.000|,|,|,,SS,-1,egna meningar
109,glömde,VB.PRT.AKT,|glömma|,|glömma..vb.1|,|glömma..1:0.993|glömma..2:0.007|,|,|,neutral,ROOT,-1,egna meningar
109,min,PS.UTR.SIN.DEF,|jag|,|jag..pn.1|,|jag..1:-1.000|,|,|,,DT,-1,egna meningar
109,plånbok,NN.UTR.SIN.IND.NOM,|plånbok|,|plånbok..nn.1|,|plånbok..1:-1.000|,|plån..nn.1+bok..nn.1:9.214e-13|plån..nn.1+bok..nn.2:9.214e-13|,|plån+bok|,,OO,-1,egna meningar
109,hemma,AB,|hemma|,|hemma..ab.1|,|hemma..1:-1.000|,|,|,,CA,-1,egna meningar
109,när,HA,|när|,|när..ab.1|,|när..1:0.862|nära..1:0.138|,|,|,,TA,-1,egna meningar
109,jag,PN.UTR.SIN.DEF.SUB,|jag|,|jag..pn.1|,|jag..1:-1.000|,|,|,,SS,-1,egna meningar
109,gick,VB.PRT.AKT,|gå|gå ut|,|gå..vb.1|gå_ut..vbm.1|,|gå..7:0.458|gå..2:0.228|gå..1:0.198|gå..8:0.042|gå..6:0.023|gå..11:0.018|gå..5:0.009|gå..4:0.008|gå..10:0.007|gå..3:0.005|gå..9:0.005|gå_ut..1:-1.000|gå_ut..2:-1.000|gå_ut..3:-1.000|gå_ut..4:-1.000|gå_ut..5:-1.000|gå_ut..6:-1.000|,|,|,positive,TA,-1,egna meningar
109,ut,PL,|ut|gå ut:08|,|ut..ab.1|gå_ut..vbm.1:08|,|ut..2:0.861|ut..1:0.139|gå_ut..1:08:-1.000|gå_ut..2:08:-1.000|gå_ut..3:08:-1.000|gå_ut..4:08:-1.000|gå_ut..5:08:-1.000|gå_ut..6:08:-1.000|,|,|,,PL,-1,egna meningar
109,.,MAD,|,|,|,|,|,,IP,-1,egna meningar
110,Jag,PN.UTR.SIN.DEF.SUB,|jag|,|jag..pn.1|,|jag..1:-1.000|,|,|,,SS,-1,egna meningar
110,försov,VB.PRT.AKT,|försova sig|,|försova_sig..vbm.1|,|försova_sig..1:-1.000|,|föra..vb.1+sova..vb.1:2.161e-13|för..nn.1+sova..vb.1:2.685e-16|,|för+sov|,,MS,-1,egna meningar
110,mig,PN.UTR.SIN.DEF.OBJ,|jag|försova sig:02|,|jag..pn.1|försova_sig..vbm.1:02|,|jag..1:-1.000|försova_sig..1:02:-1.000|,|,|,,OO,-1,egna meningar
110,och,KN,|och|,|och..kn.1|,|och..1:-1.000|,|,|,,ROOT,-1,egna meningar
110,kom,VB.PRT.AKT,|komma|,|komma..vb.1|,|komma..1:0.552|komma..3:0.448|,|,|,neutral,+F,-1,egna meningar
110,försent,AB,|försent|,|försent..ab.1|,|försent..1:-1.000|,|föra..vb.1+sen..av.1:5.125e-13|för..nn.1+sen..av.1:1.161e-15|,|för+sent|,,CA,-1,egna meningar
110,till,PP,|till|,|till..pp.1|,|till..1:-1.000|,|,|,,OA,-1,egna meningar
110,mitt,PS.NEU.SIN.DEF,|jag|,|jag..pn.1|,|jag..1:-1.000|,|,|,,DT,-1,egna meningar
110,möte,NN.NEU.SIN.IND.NOM,|möte|,|möte..nn.1|,|möte..1:-1.000|,|,|,neutral,PA,-1,egna meningar
110,.,MAD,|,|,|,|,|,,IP,-1,egna meningar
111,Det,PN.NEU.SIN.DEF.SUB+OBJ,|den|,|den..pn.1|,|den..2:-1.000|,|,|,,SS,-1,egna meningar
111,är,VB.PRS.AKT,|vara|,|vara..vb.1|,|vara..1:-1.000|,|,|,neutral,ROOT,-1,egna meningar
111,så,AB,|så|,|så..ab.1|,|så..1:-1.000|,|,|,,AA,-1,egna meningar
111,frustrerande,PC.PRS.UTR+NEU.SIN+PLU.IND+DEF.NOM,|frustrera|,|frustrera..vb.1|,|frustrera..1:-1.000|,|,|,negative,SP,-1,egna meningar
111,när,HA,|när|,|när..ab.1|,|när..1:0.904|nära..1:0.096|,|,|,,TA,-1,egna meningar
111,internet,NN.NEU.SIN.IND.NOM,|internet|,|internet..nn.1|,|internet..1:-1.000|,|,|,neutral,SS,-1,egna meningar
111,inte,AB,|inte|,|inte..ab.1|,|inte..1:-1.000|,|,|,,,-1,egna meningar
111,fungerar,VB.PRS.AKT,|fungera|,|fungera..vb.1|,|fungera..1:0.827|fungera..2:0.138|fungera..3:0.035|,|,|,positive,TA,-1,egna meningar
111,ordentligt,AB.POS,|ordentlig|,|ordentlig..av.1|,|ordentlig..2:0.649|ordentlig..1:0.351|,|,|,neutral,AA,-1,egna meningar
111,.,MAD,|,|,|,|,|,,IP,-1,egna meningar
112,Jag,PN.UTR.SIN.DEF.SUB,|jag|,|jag..pn.1|,|jag..1:-1.000|,|,|,,SS,-1,egna meningar
112,blev,VB.PRT.AKT,|bli|,|bli..vb.1|,|bli..1:0.753|bli..2:0.247|,|,|,neutral,MS,-1,egna meningar
112,blöt,JJ.POS.UTR.SIN.IND.NOM,|blöt|,|blöt..av.1|,|blöt..1:-1.000|,|,|,,SP,-1,egna meningar
112,i,PP,|i|,|i..pp.1|,|i..2:-1.000|,|,|,,RA,-1,egna meningar
112,regnet,NN.NEU.SIN.DEF.NOM,|regn|,|regn..nn.1|,|regn..1:0.943|regn..2:0.057|,|,|,,PA,-1,egna meningar
112,och,KN,|och|,|och..kn.1|,|och..1:-1.000|,|,|,,ROOT,-1,egna meningar
112,nu,AB,|nu|,|nu..ab.1|,|nu..1:-1.000|,|,|,,TA,-1,egna meningar
112,fryser,VB.PRS.AKT,|frysa|,|frysa..vb.1|frysa..vb.2|,|frysa..1:0.941|frysa..2:0.059|,|,|,,MS,-1,egna meningar
112,jag,PN.UTR.SIN.DEF.SUB,|jag|,|jag..pn.1|,|jag..1:-1.000|,|,|,,SS,-1,egna meningar
112,.,MAD,|,|,|,|,|,,IP,-1,egna meningar
113,Jag,PN.UTR.SIN.DEF.SUB,|jag|,|jag..pn.1|,|jag..1:-1.000|,|,|,,SS,-1,egna meningar
113,är,VB.PRS.AKT,|vara|,|vara..vb.1|,|vara..1:-1.000|,|,|,neutral,ROOT,-1,egna meningar
113,orolig,JJ.POS.UTR.SIN.IND.NOM,|orolig|,|orolig..av.1|,|orolig..1:-1.000|,|,|,negative,SP,-1,egna meningar
113,för,PP,|för|,|för..pp.1|,|för..1:-1.000|för..5:-1.000|för..6:-1.000|för..7:-1.000|för..9:-1.000|,|,|,,OA,-1,egna meningar
113,min,PS.UTR.SIN.DEF,|jag|,|jag..pn.1|,|jag..1:-1.000|,|,|,,DT,-1,egna meningar
113,vän,NN.UTR.SIN.IND.NOM,|vän|,|vän..nn.1|,|vän..1:-1.000|,|,|,positive,PA,-1,egna meningar
113,som,HP.-.-.-,|,|,|,|,|,,SS,-1,egna meningar
113,inte,AB,|inte|,|inte..ab.1|,|inte..1:-1.000|,|,|,,,-1,egna meningar
113,mår,VB.PRS.AKT,|må|,|må..vb.1|,|må..1:-1.000|,|,|,neutral,ET,-1,egna meningar
113,bra,JJ.POS.UTR+NEU.SIN+PLU.IND+DEF.NOM,|bra|,|bra..av.2|,|bra..4:-1.000|,|,|,positive,SP,-1,egna meningar
113,.,MAD,|,|,|,|,|,,IP,-1,egna meningar
114,Jag,PN.UTR.SIN.DEF.SUB,|jag|,|jag..pn.1|,|jag..1:-1.000|,|,|,,SS,-1,egna meningar
114,råkade,VB.PRT.AKT,|råka|,|råka..vb.1|,|råka..2:0.691|råka..1:0.309|,|,|,neutral,ROOT,-1,egna meningar
114,spilla,VB.INF.AKT,|spilla|,|spilla..vb.1|,|spilla..1:-1.000|,|spill..nn.1+lägga..vb.1:3.552e-13|spilla..vb.1+lägga..vb.1:1.114e-16|spila..vb.1+lägga..vb.1:2.273e-21|,|spill+la|spil+la|,negative,VG,-1,egna meningar
114,kaffe,NN.NEU.SIN.IND.NOM,|kaffe|,|kaffe..nn.1|,|kaffe..1:-1.000|,|,|,neutral,OO,-1,egna meningar
114,över,PP,|över|,|över..pp.1|,|över..1:-1.000|över..2:-1.000|,|,|,,OA,-1,egna meningar
114,mina,PS.UTR+NEU.PLU.DEF,|jag|,|jag..pn.1|,|jag..1:-1.000|,|,|,,DT,-1,egna meningar
114,papper,NN.NEU.PLU.IND.NOM,|papper|,|papper..nn.1|,|papper..1:0.985|papper..2:0.015|,|,|,neutral,PA,-1,egna meningar
114,.,MAD,|,|,|,|,|,,IP,-1,egna meningar
115,Det,PN.NEU.SIN.DEF.SUB+OBJ,|den|,|den..pn.1|,|den..2:-1.000|,|,|,,FS,-1,egna meningar
115,är,VB.PRS.AKT,|vara|,|vara..vb.1|,|vara..1:-1.000|,|,|,neutral,ROOT,-1,egna meningar
115,så,AB,|så|,|så..ab.1|,|så..1:-1.000|,|,|,,AA,-1,egna meningar
115,tråkigt,JJ.POS.NEU.SIN.IND.NOM,|tråkig|,|tråkig..av.1|,|tråkig..1:0.966|tråkig..2:0.034|,|,|,negative,SP,-1,egna meningar
115,att,SN,|att|,|att..sn.1|,|att..1:-1.000|,|,|,,ES,-1,egna meningar
115,sommaren,NN.UTR.SIN.DEF.NOM,|sommar|,|sommar..nn.1|,|sommar..1:-1.000|,|,|,neutral,SS,-1,egna meningar
115,är,VB.PRS.AKT,|vara|,|vara..vb.1|,|vara..1:-1.000|,|,|,neutral,UA,-1,egna meningar
115,över,PL,|över|,|över..ab.1|,|över..3:-1.000|,|,|,,PL,-1,egna meningar
115,.,MAD,|,|,|,|,|,,IP,-1,egna meningar
116,Jag,PN.UTR.SIN.DEF.SUB,|jag|,|jag..pn.1|,|jag..1:-1.000|,|,|,,SS,-1,egna meningar
116,kände,VB.PRT.AKT,|känna|känna sig|,|känna..vb.1|känna_sig..vbm.1|,|känna..1:0.971|känna..3:0.029|känna_sig..1:-1.000|,|,|,neutral,ROOT,-1,egna meningar
116,mig,PN.UTR.SIN.DEF.OBJ,|jag|känna sig:02|,|jag..pn.1|känna_sig..vbm.1:02|,|jag..1:-1.000|känna_sig..1:02:-1.000|,|,|,,OO,-1,egna meningar
116,utelämnad,PC.PRF.UTR.SIN.IND.NOM,|utelämna|,|utelämna..vb.1|,|utelämna..1:-1.000|,|ute..ab.1+lämna..vb.1:3.914e-17|ute..av.1+lämna..vb.1:1.578e-26|ut..ab.1+el..nn.1+ämna..vb.1:2.688e-21|,|ute+lämnad|ut+el+ämnad|,,OP,-1,egna meningar
116,när,HA,|när|,|när..ab.1|,|när..1:0.934|nära..1:0.066|,|,|,,TA,-1,egna meningar
116,jag,PN.UTR.SIN.DEF.SUB,|jag|,|jag..pn.1|,|jag..1:-1.000|,|,|,,SS,-1,egna meningar
116,inte,AB,|inte|,|inte..ab.1|,|inte..1:-1.000|,|,|,,,-1,egna meningar
116,blev,VB.PRT.AKT,|bli|,|bli..vb.1|,|bli..1:0.852|bli..2:0.148|,|,|,neutral,TA,-1,egna meningar
116,inbjuden,PC.PRF.UTR.SIN.IND.NOM,|bjuda in|,|bjuda_in..vbm.1|,|bjuda_in..1:-1.000|bjuda_in..2:-1.000|,|in..ab.1+bjuda..vb.1:3.848e-16|,|in+bjuden|,,SP,-1,egna meningar
116,.,MAD,|,|,|,|,|,,IP,-1,egna meningar
117,Jag,PN.UTR.SIN.DEF.SUB,|jag|,|jag..pn.1|,|jag..1:-1.000|,|,|,,SS,-1,egna meningar
117,har,VB.PRS.AKT,|ha|,|ha..vb.1|,|ha..1:0.784|ha..3:0.216|,|,|,neutral,ROOT,-1,egna meningar
117,tappat,VB.SUP.AKT,|tappa|tappa bort|,|tappa..vb.1|tappa_bort..vbm.1|,|tappa..1:0.889|tappa..3:0.080|tappa..2:0.032|tappa_bort..1:-1.000|,|,|,negative,VG,-1,egna meningar
117,bort,PL,|bort|tappa bort:3|,|bort..ab.1|tappa_bort..vbm.1:3|,|bort..1:0.667|bort..2:0.333|tappa_bort..1:3:-1.000|,|,|,,PL,-1,egna meningar
117,mitt,PS.NEU.SIN.DEF,|jag|,|jag..pn.1|,|jag..1:-1.000|,|,|,,DT,-1,egna meningar
117,bibliotekskort,NN.NEU.SIN.IND.NOM,|bibliotekskort|,|,|,|bibliotek..nn.1+kort..nn.1:1.390e-12|,|biblioteks+kort|,,OO,-1,egna meningar
117,.,MAD,|,|,|,|,|,,IP,-1,egna meningar
118,Jag,PN.UTR.SIN.DEF.SUB,|jag|,|jag..pn.1|,|jag..1:-1.000|,|,|,,SS,-1,egna meningar
118,är,VB.PRS.AKT,|vara|,|vara..vb.1|,|vara..1:-1.000|,|,|,neutral,ROOT,-1,egna meningar
118,irriterad,PC.PRF.UTR.SIN.IND.NOM,|irriterad|,|irriterad..av.1|,|irriterad..1:-1.000|,|,|,negative,SP,-1,egna meningar
118,över,PP,|över|,|över..pp.1|,|över..1:-1.000|över..2:-1.000|,|,|,,OA,-1,egna meningar
118,att,SN,|att|,|att..sn.1|,|att..1:-1.000|,|,|,,PA,-1,egna meningar
118,mitt,PS.NEU.SIN.DEF,|jag|,|jag..pn.1|,|jag..1:-1.000|,|,|,,DT,-1,egna meningar
118,tåg,NN.NEU.SIN.IND.NOM,|tåg|,|tåg..nn.1|,|tåg..1:0.983|tåg..2:0.011|tåg..3:0.005|,|,|,neutral,SS,-1,egna meningar
118,är,VB.PRS.AKT,|vara|,|vara..vb.1|,|vara..1:-1.000|,|,|,neutral,UA,-1,egna meningar
118,försenat,PC.PRF.NEU.SIN.IND.NOM,|försena|försenad|,|försena..vb.1|försenad..av.1|,|försenad..1:0.696|försena..1:0.304|,|före..nn.1+ena..vb.1:4.874e-22|,|förs+enat|,,SP,-1,egna meningar
118,.,MAD,|,|,|,|,|,,IP,-1,egna meningar
119,\,NN.UTR.SIN.DEF.NOM,|,|,|,|,|,,ROOT,-1,egna meningar
119,"""",PAD,|,|,|,|,|,,IR,-1,egna meningar
119,Min,PS.UTR.SIN.DEF,|jag|,|jag..pn.1|,|jag..1:-1.000|,|,|,,DT,-1,egna meningar
119,dator,NN.UTR.SIN.IND.NOM,|dator|,|dator..nn.1|,|dator..1:-1.000|,|,|,neutral,SS,-1,egna meningar
119,kraschade,VB.PRT.AKT,|krascha|,|krascha..vb.1|krascha..vb.2|,|krascha..2:0.737|krascha..1:0.263|,|,|,,MS,-1,egna meningar
120,\,NN.UTR.SIN.DEF.NOM,|,|,|,|,|,,ROOT,-1,egna meningar
120,"""",PAD,|,|,|,|,|,,IR,-1,egna meningar
120,Det,PN.NEU.SIN.DEF.SUB+OBJ,|den|,|den..pn.1|,|den..2:-1.000|,|,|,,SS,-1,egna meningar
120,regnar,VB.PRS.AKT,|regna|,|regna..vb.1|,|regna..1:0.881|regna..2:0.119|,|,|,,ROOT,-1,egna meningar
120,hela,JJ.POS.UTR+NEU.SIN.DEF.NOM,|hel|hela tiden|,|hel..av.1|hela_tiden..abm.1|,|hel..1:0.856|hel..2:0.144|hela_tiden..1:-1.000|,|,|,neutral,DT,-1,egna meningar
120,tiden,NN.UTR.SIN.DEF.NOM,|tid|hela tiden:5|,|tid..nn.1|hela_tiden..abm.1:5|,|tid..1:-1.000|hela_tiden..1:5:-1.000|,|,|,neutral,TA,-1,egna meningar
121,\,NN.UTR.SIN.DEF.NOM,|,|,|,|,|,,ROOT,-1,egna meningar
121,"""",PAD,|,|,|,|,|,,IR,-1,egna meningar
121,Tåget,NN.NEU.SIN.DEF.NOM,|tåg|,|tåg..nn.1|,|tåg..1:0.917|tåg..3:0.049|tåg..2:0.035|,|tå..nn.1+get..nn.1:3.686e-12|,|tå+get|,neutral,SS,-1,egna meningar
121,blev,VB.PRT.AKT,|bli|,|bli..vb.1|,|bli..1:0.852|bli..2:0.148|,|,|,neutral,MS,-1,egna meningar
121,inställt,PC.PRF.NEU.SIN.IND.NOM,|inställd|inställa|ställa in|,|inställd..av.1|inställa..vb.1|ställa_in..vbm.1|,|inställd..1:-1.000|ställa_in..1:-1.000|ställa_in..2:-1.000|,|in..ab.1+ställa..vb.1:2.636e-09|in..ab.1+ställd..av.1:1.499e-10|,|in+ställt|,,SP,-1,egna meningar
121,igen,AB,|igen|,|igen..ab.1|igen..ab.2|,|igen..1:0.791|igen..2:0.209|,|,|,,AA,-1,egna meningar
122,\,NN.NEU.SIN.DEF.NOM,|,|,|,|,|,,ROOT,-1,egna meningar
122,"""",PAD,|,|,|,|,|,,IR,-1,egna meningar
122,Den,DT.UTR.SIN.DEF,|en|den|den där|,|en..al.1|den..pn.1|den_där..pnm.1|,|den..1:-1.000|en..2:-1.000|den..2:-1.000|den_där..1:-1.000|,|,|,,DT,-1,egna meningar
122,där,AB,|där|den där:3|,|där..ab.1|den_där..pnm.1:3|,|där..1:-1.000|den_där..1:3:-1.000|,|,|,,HD,-1,egna meningar
122,presentationen,NN.UTR.SIN.DEF.NOM,|presentation|,|presentation..nn.1|,|presentation..1:-1.000|,|,|,,SS,-1,egna meningar
122,gick,VB.PRT.AKT,|gå|,|gå..vb.1|,|gå..3:0.162|gå..7:0.148|gå..6:0.127|gå..1:0.123|gå..4:0.086|gå..5:0.084|gå..11:0.077|gå..2:0.073|gå..8:0.062|gå..9:0.030|gå..10:0.029|,|,|,neutral,MS,-1,egna meningar
122,förfärligt,AB.POS,|förfärlig|förfärligt|,|förfärlig..av.1|förfärligt..ab.1|,|förfärligt..1:0.707|förfärlig..1:0.293|,|,|,,AA,-1,egna meningar
123,\,NN.UTR.SIN.DEF.NOM,|,|,|,|,|,,ROOT,-1,egna meningar
123,"""",PAD,|,|,|,|,|,,DT,-1,egna meningar
123,Maten,NN.UTR.SIN.DEF.NOM,|mat|,|mat..nn.1|,|mat..1:-1.000|,|,|,neutral,SS,-1,egna meningar
123,på,PP,|på|,|på..pp.1|,|på..1:-1.000|,|,|,,ET,-1,egna meningar
123,restaurangen,NN.UTR.SIN.DEF.NOM,|restaurang|,|restaurang..nn.1|,|restaurang..1:-1.000|,|resa..vb.1+tau..nn.1+rang..nn.1:5.659e-22|resa..vb.2+tau..nn.1+rang..nn.1:5.659e-22|resa..vb.2+tau..nn.1+rana..nn.1+gen..nn.1:5.993e-28|resa..vb.1+tau..nn.1+rana..nn.1+gen..nn.1:5.993e-28|,|res+tau+rangen|res+tau+ran+gen|,neutral,PA,-1,egna meningar
123,var,VB.PRT.AKT,|vara|,|vara..vb.1|,|vara..1:-1.000|,|,|,neutral,MS,-1,egna meningar
123,smaklös,JJ.POS.UTR.SIN.IND.NOM,|smaklös|,|smaklös..av.1|,|smaklös..1:-1.000|,|,|,negative,CJ,-1,egna meningar
123,och,KN,|och|,|och..kn.1|,|och..1:-1.000|,|,|,,SP,-1,egna meningar
123,dyr,JJ.POS.UTR.SIN.IND.NOM,|dyr|,|dyr..av.1|,|dyr..1:0.870|dyr..2:0.130|,|,|,negative,CJ,-1,egna meningar
124,\,NN.UTR.SIN.DEF.NOM,|,|,|,|,|,,ROOT,-1,egna meningar
124,"""",PAD,|,|,|,|,|,,IR,-1,egna meningar
124,Min,PS.UTR.SIN.DEF,|jag|,|jag..pn.1|,|jag..1:-1.000|,|,|,,DT,-1,egna meningar
124,telefon,NN.UTR.SIN.IND.NOM,|telefon|,|telefon..nn.1|,|telefon..1:-1.000|,|tele..sxc.1+fon..nn.1:6.604e-14|te..nn.1+le..vb.1+fon..nn.1:1.521e-21|te..nn.1+le..av.1+fon..nn.1:1.436e-28|,|tele+fon|te+le+fon|,neutral,SS,-1,egna meningar
124,har,VB.PRS.AKT,|ha|,|ha..vb.1|,|ha..1:0.778|ha..3:0.222|,|,|,neutral,MS,-1,egna meningar
124,gått,VB.SUP.AKT,|gå|gå sönder|,|gå..vb.1|gå_sönder..vbm.1|,|gå..7:0.444|gå..2:0.146|gå..1:0.080|gå..8:0.075|gå..6:0.060|gå..3:0.057|gå..4:0.049|gå..5:0.032|gå..11:0.025|gå..10:0.024|gå..9:0.007|gå_sönder..1:-1.000|gå_sönder..2:-1.000|,|,|,positive,VG,-1,egna meningar
124,sönder,PL,|sönder|gå sönder:6|,|sönder..ab.1|gå_sönder..vbm.1:6|,|sönder..2:0.601|sönder..1:0.399|gå_sönder..1:6:-1.000|gå_sönder..2:6:-1.000|,|,|,,PL,-1,egna meningar
125,\,NN.UTR.SIN.DEF.NOM,|,|,|,|,|,,OO,-1,egna meningar
125,"""",PAD,|,|,|,|,|,,IR,-1,egna meningar
125,Bråket,NN.NEU.SIN.DEF.NOM,|bråk|,|bråk..nn.1|,|bråk..2:0.606|bråk..1:0.394|,|,|,negative,AN,-1,egna meningar
125,med,PP,|med|,|med..pp.1|,|med..1:-1.000|med..2:-1.000|,|,|,,ET,-1,egna meningar
125,min,PS.UTR.SIN.DEF,|jag|,|jag..pn.1|,|jag..1:-1.000|,|,|,,DT,-1,egna meningar
125,vän,NN.UTR.SIN.IND.NOM,|vän|,|vän..nn.1|,|vän..1:-1.000|,|,|,positive,PA,-1,egna meningar
125,gjorde,VB.PRT.AKT,|göra|göra sig|,|göra..vb.1|göra_sig..vbm.1|,|göra..1:0.914|göra..2:0.055|göra..3:0.031|göra_sig..1:-1.000|göra_sig..2:-1.000|göra_sig..3:-1.000|,|,|,neutral,ROOT,-1,egna meningar
125,mig,PN.UTR.SIN.DEF.OBJ,|jag|göra sig:7|,|jag..pn.1|göra_sig..vbm.1:7|,|jag..1:-1.000|göra_sig..1:7:-1.000|göra_sig..2:7:-1.000|göra_sig..3:7:-1.000|,|,|,,IO,-1,egna meningar
125,ledsen,JJ.POS.UTR.SIN.IND.NOM,|ledsen|,|ledsen..av.1|,|ledsen..1:0.957|ledsen..2:0.043|,|led..nn.1+sen..av.1:1.326e-11|led..nn.2+sen..av.1:1.326e-11|led..nn.3+sen..av.1:1.326e-11|leda..vb.1+sen..av.1:1.142e-13|led..av.1+sen..av.1:2.694e-20|,|led+sen|,negative,SP,-1,egna meningar
126,\,NN.UTR.SIN.DEF.NOM,|,|,|,|,|,,ROOT,-1,egna meningar
126,"""",PAD,|,|,|,|,|,,IR,-1,egna meningar
126,Min,PS.UTR.SIN.DEF,|jag|,|jag..pn.1|,|jag..1:-1.000|,|,|,,DT,-1,egna meningar
126,cykel,NN.UTR.SIN.IND.NOM,|cykel|,|cykel..nn.1|cykel..nn.2|,|cykel..1:0.985|cykel..2:0.015|,|,|,,SS,-1,egna meningar
126,blev,VB.PRT.AKT,|bli|,|bli..vb.1|,|bli..1:0.871|bli..2:0.129|,|,|,neutral,MS,-1,egna meningar
126,stulen,PC.PRF.UTR.SIN.IND.NOM,|stjäla|,|stjäla..vb.1|,|stjäla..1:-1.000|,|,|,negative,SP,-1,egna meningar
127,\,NN.UTR.SIN.DEF.NOM,|,|,|,|,|,,SS,-1,egna meningar
127,"""",PAD,|,|,|,|,|,,IC,-1,egna meningar
127,Det,PN.NEU.SIN.DEF.SUB+OBJ,|den|,|den..pn.1|,|den..2:-1.000|,|,|,,SS,-1,egna meningar
127,känns,VB.PRS.SFO,|känna|kännas|,|känna..vb.1|känna..vb.2|kännas..vb.1|,|kännas..1:0.494|känna..1:0.285|känna..2:0.149|känna..4:0.043|känna..3:0.030|,|,|,neutral,ROOT,-1,egna meningar
127,som,KN,|,|,|,|,|,,KA,-1,egna meningar
127,allt,PN.NEU.SIN.IND.SUB+OBJ,|all|,|all..pn.1|,|all..1:-1.000|,|,|,,SS,-1,egna meningar
127,går,VB.PRS.AKT,|gå|gå emot|,|gå..vb.1|gå_emot..vbm.1|,|gå..7:0.331|gå..2:0.123|gå..1:0.107|gå..5:0.091|gå..3:0.080|gå..11:0.063|gå..6:0.060|gå..8:0.055|gå..4:0.050|gå..10:0.020|gå..9:0.018|gå_emot..1:-1.000|,|,|,positive,UA,-1,egna meningar
127,emot,PL,|gå emot:07|,|gå_emot..vbm.1:07|,|gå_emot..1:07:-1.000|,|,|,,PL,-1,egna meningar
127,mig,PN.UTR.SIN.DEF.OBJ,|jag|,|jag..pn.1|,|jag..1:-1.000|,|,|,,IO,-1,egna meningar
127,idag,AB,|idag|,|idag..ab.1|,|i_dag..1:-1.000|i_dag..2:-1.000|,|,|,,TA,-1,egna meningar
128,\,NN.UTR.SIN.DEF.NOM,|,|,|,|,|,,ROOT,-1,egna meningar
128,"""",PAD,|,|,|,|,|,,IR,-1,egna meningar
128,Jag,PN.UTR.SIN.DEF.SUB,|jag|,|jag..pn.1|,|jag..1:-1.000|,|,|,,SS,-1,egna meningar
128,förstår,VB.PRS.AKT,|förstå|,|förstå..vb.1|,|förstå..1:-1.000|,|föra..vb.1+stå..vb.1:1.396e-12|för..nn.1+stå..vb.1:1.735e-15|,|för+står|,neutral,ROOT,-1,egna meningar
128,inte,AB,|inte|,|inte..ab.1|,|inte..1:-1.000|,|,|,,,-1,egna meningar
128,den,DT.UTR.SIN.DEF,|en|den|den här|,|en..al.1|den..pn.1|den_här..pnm.1|,|den..1:-1.000|en..2:-1.000|den..2:-1.000|den_här..1:-1.000|,|,|,,DT,-1,egna meningar
128,här,AB,|här|den här:6|,|här..ab.1|den_här..pnm.1:6|,|här..1:-1.000|den_här..1:6:-1.000|,|,|,,HD,-1,egna meningar
128,uppgiften,NN.UTR.SIN.DEF.NOM,|uppgift|,|uppgift..nn.1|,|uppgift..2:0.583|uppgift..1:0.417|,|upp..ab.1+gifte..nn.1:2.353e-11|,|upp+giften|,neutral,OO,-1,egna meningar
129,\,NN.UTR.SIN.DEF.NOM,|,|,|,|,|,,ROOT,-1,egna meningar
129,"""",PAD,|,|,|,|,|,,IR,-1,egna meningar
129,Vädret,NN.NEU.SIN.DEF.NOM,|väder|,|väder..nn.1|,|väder..1:0.710|väder..2:0.229|väder..3:0.061|,|,|,neutral,SS,-1,egna meningar
129,är,VB.PRS.AKT,|vara|,|vara..vb.1|,|vara..1:-1.000|,|,|,neutral,MS,-1,egna meningar
129,hemskt,AB.POS,|hemsk|hemskt|,|hemsk..av.1|hemskt..ab.1|,|hemsk..1:0.555|hemskt..1:0.307|hemsk..2:0.138|,|,|,negative,AA,-1,egna meningar
130,\,NN.UTR.SIN.DEF.NOM,|,|,|,|,|,,ROOT,-1,egna meningar
130,"""",PAD,|,|,|,|,|,,IR,-1,egna meningar
130,Solen,NN.UTR.SIN.DEF.NOM,|sol|,|sol..nn.1|sol..nn.2|,|solen..1:0.622|sol..1:0.199|sol..3:0.121|sol..2:0.059|,|so..nn.1+l..nn.1:2.951e-27|,|so+len|,neutral,SS,-1,egna meningar
130,skiner,VB.PRS.AKT,|skina|,|skina..vb.1|,|skina..1:-1.000|,|,|,neutral,MS,-1,egna meningar
130,idag,AB,|idag|,|idag..ab.1|,|i_dag..1:-1.000|i_dag..2:-1.000|,|,|,,TA,-1,egna meningar
131,\,NN.UTR.SIN.DEF.NOM,|,|,|,|,|,,ROOT,1,egna meningar
131,"""",PAD,|,|,|,|,|,,IC,1,egna meningar
131,Jag,PN.UTR.SIN.DEF.SUB,|jag|,|jag..pn.1|,|jag..1:-1.000|,|,|,,SS,1,egna meningar
131,fick,VB.PRT.AKT,|få|,|få..vb.1|,|få..1:0.913|få..3:0.087|,|,|,positive,ROOT,1,egna meningar
131,ett,DT.NEU.SIN.IND,|en|,|en..al.1|,|den..1:-1.000|en..2:-1.000|,|,|,,DT,1,egna meningar
131,nytt,JJ.POS.NEU.SIN.IND.NOM,|ny|,|ny..av.1|,|ny..1:-1.000|,|,|,neutral,AT,1,egna meningar
